,model time,model phase,model,residuals
4559,1330.8413642977546,-0.9360715403118789,1.0000042808856615,1.1597689180866453
4560,1337.1051602227205,-0.9354034822208206,1.0000042808856615,-1.8899300496941234
4561,1343.3689390524692,-0.9347525193471071,1.0000042808856615,0.22277363424914132
4562,1330.842753171617,-0.9346826664494543,1.0000042808856615,-2.4009668142087404
4563,1337.106549088587,-0.934014616354446,1.0000042808856615,-2.124046384728877
4564,1343.3703279185922,-0.9333636532240277,1.0000042808856615,2.806125628029386
4565,1330.8441420454799,-0.933293792586575,1.0000042808856615,0.8307168645394276
4566,1337.107937954338,-0.93262575060335,1.0000042808856615,0.7731731142986897
4567,1343.371716784657,-0.9319747871591559,1.0000042808856615,1.5948721516171194
4568,1330.8455309193423,-0.9319049187241504,1.0000042808856615,1.5665580930101488
4569,1337.1093268202055,-0.9312368847358385,1.0000042808856615,-4.848470959392697
4570,1343.3731056507809,-0.9305859210353944,1.0000042808856615,-1.1827423367228582
4571,1330.846919793204,-0.9305160448624079,1.0000042808856615,1.2778374486476123
4572,1337.1107156859555,-0.9298480189858793,1.0000042808856615,-2.3638223859352023
4573,1343.374494516847,-0.9291970549691584,1.0000042808856615,4.130687716170334
4574,1330.8483086670665,-0.9291271709999833,1.0000042808856615,3.24721294232544
4575,1337.1121045518223,-0.92845915311905,1.0000042808856615,-0.9288084413413482
4576,1343.3758833829127,-0.9278081889036045,1.0000042808856615,0.007331797683377389
4577,1330.8496975409294,-0.927738297137104,1.0000042808856615,3.243211664711845
4578,1337.1134934175736,-0.9270702873677266,1.0000042808856615,-3.9017403366142416
4579,1343.3772722490355,-0.9264193227807525,1.0000042808856615,0.16523739981188082
4580,1330.8510864147909,-0.9263494232755889,1.0000042808856615,0.3353444678515491
4581,1337.1148822833236,-0.9256814216177673,1.0000042808856615,-3.605377969397481
4582,1343.378661115101,-0.9250304567151986,1.0000042808856615,1.3464195319731291
4583,1330.8524752886526,-0.9249605494138464,1.0000042808856615,-2.026220787716046
4584,1337.1162711491904,-0.924292555750938,1.0000042808856615,-2.729113082479928
4585,1343.3800499811666,-0.9236415906496447,1.0000042808856615,-0.9684319485373354
4586,1330.8538641623993,-0.923571675667155,1.0000042808856615,1.1035440045786054
4587,1337.1176600149417,-0.9229036899996146,1.0000042808856615,-1.5766193933827781
4588,1343.3814388472897,-0.9222527245265653,1.0000042808856615,-5.146877885320197
4589,1330.8552530362615,-0.9221828018049578,1.0000042808856615,-3.065437295949828
4590,1337.1190488806922,-0.9215148242492006,1.0000042808856615,-0.30714321914304354
4591,1343.3828277133546,-0.9208638584616935,1.0000042808856615,5.062846853136927
4592,1330.8566419101232,-0.9207939279432154,1.0000042808856615,-0.5803013741921971
4593,1337.120437746559,-0.9201259583823713,1.0000042808856615,1.3964002364096633
4594,1343.384216579479,-0.9194749923372498,1.0000042808856615,0.17902217171405257
4595,1330.8580307839857,-0.9194050540807908,1.0000042808856615,0.6052159649712481
4596,1337.1218266123096,-0.91873709263173,1.0000042808856615,-2.9954468741212583
4597,1343.3856054455446,-0.918086126271696,1.0000042808856615,-1.3948088663237852
4598,1330.8594196578485,-0.9180161802179114,1.0000042808856615,0.21724968819953897
4599,1337.1232154780603,-0.9173482268810886,1.0000042808856615,0.10977108457304423
4600,1343.3869943116094,-0.9166972602068242,1.0000042808856615,0.7241389524264928
4601,1330.8608085317103,-0.916627306356169,1.0000042808856615,4.550683571687826
4602,1337.1246043438114,-0.9159593611299925,1.0000042808856615,-4.46752154995319
4603,1343.3883831777332,-0.9153083940830626,1.0000042808856615,1.4774847414604593
4604,1330.862197405572,-0.9152384324944265,1.0000042808856615,0.3641624707831035
4605,1337.125993209562,-0.9145704953793512,1.0000042808856615,1.9894821542531267
4606,1343.3897720437988,-0.9139195280175088,1.0000042808856615,0.0878813539349131
4607,1330.8635862793187,-0.9138495587477351,1.0000042808856615,1.1427319243135308
4608,1337.1273820754282,-0.913181629513204,1.0000042808856615,1.1663681215739363
4609,1343.3911609098634,-0.9125306619528644,1.0000042808856615,-0.6581124409832444
4610,1330.864975153181,-0.9124606848855379,1.0000042808856615,0.6416089230048223
4611,1337.1287709411793,-0.9117927637621079,1.0000042808856615,-1.815909441581894
4612,1343.3925497759865,-0.9111417958297849,1.0000042808856615,1.0767628537290113
4613,1330.8663640270427,-0.9110718110237954,1.0000042808856615,-1.7113379304509786
4614,1343.3939386420527,-0.9097529297635489,1.0000042808856615,5.319903316018125
4615,1330.8677529009049,-0.9096829371615982,1.0000042808856615,5.52139943271396
4616,1337.1315486726796,-0.9090150322617347,1.0000042808856615,-3.1901188385603874
4617,1343.395327508119,-0.9083640636973129,1.0000042808856615,-1.1246751950716378
4618,1330.869141774768,-0.9082940632984915,1.0000042808856615,-0.7088461063272885
4619,1337.132937538431,-0.9076261665104113,1.0000042808856615,2.577506527572183
4620,1343.3967163741838,-0.9069751976324412,1.0000042808856615,0.5278873925567508
4621,1330.8705306485137,-0.9069051895527096,1.0000042808856615,1.0010365939002484
4622,1337.134326404182,-0.9062373007593152,1.0000042808856615,0.2906895341624843
4623,1343.398105240307,-0.9055863315093617,1.0000042808856615,-1.3275577186654899
4624,1330.8719195223755,-0.9055163156909671,1.0000042808856615,0.21214673934132972
4625,1337.1357152699318,-0.9048484350095833,1.0000042808856615,0.23408286802497383
4626,1343.3994941063725,-0.9041974654438079,1.0000042808856615,-3.4440959661803063
4627,1330.873308396238,-0.9041274418285425,1.0000042808856615,0.1345277082331137
4628,1337.1371041356824,-0.903459569258942,1.0000042808856615,-3.0975218861019402
4629,1343.400882972438,-0.902808599378254,1.0000042808856615,4.272875365525893
4630,1330.8746972701003,-0.902738567966118,1.0000042808856615,-3.067016211080959
4631,1337.1384930014335,-0.9020707035078459,1.0000042808856615,1.8654003366381384
4632,1343.402271838561,-0.9014197332551745,1.0000042808856615,-4.719931575638461
4633,1330.8760861438461,-0.9013496942203361,1.0000042808856615,2.0994262466069458
4634,1337.1398818671835,-0.9006818377578867,1.0000042808856615,1.8581376214789183
4635,1343.403660704626,-0.9000308671903028,1.0000042808856615,0.2670762731732209
4636,1330.8774750177085,-0.8999608203579115,1.0000042808856615,-2.120556042184296
4637,1337.141270732934,-0.8992929720074727,1.0000042808856615,-0.619805054303397
4638,1343.4050495706922,-0.8986420011240668,1.0000042808856615,-0.4045959699891407
4639,1330.87886389157,-0.8985719464963964,1.0000042808856615,0.02590546363162077
4640,1337.1426595986852,-0.8979041062561492,1.0000042808856615,-1.7625707451217678
4641,1343.4064384367582,-0.8972531350580581,1.0000042808856615,0.8432508785535822
4642,1330.8802527654325,-0.8971830726339718,1.0000042808856615,0.6168876116554918
4643,1337.1440484644356,-0.8965152405057353,1.0000042808856615,-7.529796188776981
4644,1343.4078273028813,-0.8958642689349787,1.0000042808856615,-0.6991094750524408
4645,1330.8816416391792,-0.8957941988872804,1.0000042808856615,2.170485003041375
4646,1337.1454373301863,-0.8951263747550939,1.0000042808856615,2.640745847557607
4647,1343.4092161689462,-0.894475402870107,1.0000042808856615,-3.157085420330808
4648,1330.8830305130416,-0.8944053250248558,1.0000042808856615,0.28505619401119353
4649,1337.1468261958205,-0.8937375091208679,1.0000042808856615,-3.371913420345703
4650,1343.4106050350117,-0.8930865368045531,1.0000042808856615,0.4466795020524587
4651,1330.8844193869031,-0.8930164511633407,1.0000042808856615,-1.5577009994179591
4652,1337.148215061571,-0.8923486433704539,1.0000042808856615,-0.7642815250188115
4653,1343.4119939010773,-0.8916976707389992,1.0000042808856615,0.23908470523173647
4654,1330.8858082607655,-0.8916275773009161,1.0000042808856615,-2.7982514982687383
4655,1337.1496039273213,-0.89095977762004,1.0000042808856615,-0.12071057737764819
4656,1343.4133827672003,-0.8903088046159198,1.0000042808856615,-1.294548360535267
4657,1330.8871971345122,-0.8902387035542247,1.0000042808856615,1.3061295024604909
4658,1337.150992793072,-0.8895709118693986,1.0000042808856615,2.0208304642307007
4659,1343.414771633266,-0.8889199385503659,1.0000042808856615,-1.9604283547867563
4660,1330.8885860083737,-0.8888498296927096,1.0000042808856615,-1.672149758212688
4661,1337.1523816588226,-0.8881820461187573,1.0000042808856615,-3.256416738227259
4662,1343.4161604993321,-0.8875310724841299,1.0000042808856615,-1.3005774864680888
4663,1330.8899748822353,-0.8874609558311946,1.0000042808856615,-0.36827244491419914
4664,1337.1537705244573,-0.8867931804840765,1.0000042808856615,0.1815676045493576
4665,1343.4175493653977,-0.886142206418576,1.0000042808856615,1.0997959490244238
4666,1330.891363755982,-0.8860720820845032,1.0000042808856615,-0.9318280062338224
4667,1337.155159390208,-0.8854043147334352,1.0000042808856615,-0.5922645767434089
4668,1343.4189382314626,-0.8847533403537042,1.0000042808856615,0.11695061532345306
4669,1330.892752629845,-0.8846832082213965,1.0000042808856615,-0.18661325212187904
4670,1337.1565482559577,-0.8840154489837033,1.0000042808856615,0.2055143603681392
4671,1343.4203270975856,-0.8833644742306248,1.0000042808856615,-0.404689057063934
4672,1330.8941415037068,-0.883294334359654,1.0000042808856615,3.505079726103093
4673,1337.1579371215923,-0.8826265833490226,1.0000042808856615,0.06489903625181345
4674,1343.4217159636512,-0.8819756081650709,1.0000042808856615,-3.4897779461293643
4675,1330.895530377452,-0.8819054606145542,1.0000042808856615,-2.1065112230123546
4676,1337.1593259873437,-0.8812377175976991,1.0000042808856615,-0.5593807146049989
4677,1343.4231048297158,-0.8805867421004265,1.0000042808856615,4.220623123465645
4678,1330.896919251315,-0.8805165867514475,1.0000042808856615,2.7735486292377396
4679,1337.1607148530936,-0.8798488518477399,1.0000042808856615,2.491199676427782
4680,1343.4244936957814,-0.8791978760348726,1.0000042808856615,-1.5897683098980142
4681,1330.8983081251774,-0.8791277128890229,1.0000042808856615,1.157831551897471
4682,1337.1621037187276,-0.8784599862137412,1.0000042808856615,-1.0429251251922143
4683,1343.4258825618476,-0.8778090099686366,1.0000042808856615,-0.41620611608222985
4684,1330.8996969989225,-0.8777388391439231,1.0000042808856615,-1.685605976464234
4685,1337.163492584479,-0.8770711204624178,1.0000042808856615,0.7837003666687383
4686,1343.4272714279132,-0.8764201439030828,1.0000042808856615,2.947333559401658
4687,1330.901085872785,-0.8763499652814986,1.0000042808856615,2.0769289668396813
4688,1337.164881450113,-0.8756822548284191,1.0000042808856615,-2.313133465772703
4689,1343.4286602940363,-0.8750312777800033,1.0000042808856615,0.1514738452327976
4690,1330.9024747466472,-0.8749610914193013,1.0000042808856615,1.16605968627391
4691,1337.1662703158634,-0.8742933890780051,1.0000042808856615,1.934807012380749
4692,1343.4300491601011,-0.8736424117151316,1.0000042808856615,-2.7968154897701956
4693,1330.9038636203932,-0.8735722176732921,1.0000042808856615,2.704517443744137
4694,1337.1676591814976,-0.8729045234437791,1.0000042808856615,5.328137935980608
4695,1343.4314380261667,-0.8722535456495777,1.0000042808856615,-1.971009877696339
4696,1337.1690480472487,-0.871515657692683,1.0000042808856615,-1.2113137889279968
4697,1343.4328268922322,-0.8708646795840238,1.0000042808856615,-1.555556194715962
4698,1330.9066413680014,-0.8707944700650856,1.0000042808856615,2.820970690651981
4699,1337.170436912883,-0.870126792058457,1.0000042808856615,0.8117262112874216
4700,1343.4342157582978,-0.8694758135184699,1.0000042808856615,2.6102087200232726
4701,1330.9080302418638,-0.869405596202661,1.0000042808856615,1.673297301937675
4702,1337.1718257786326,-0.8687379263087252,1.0000042808856615,1.5661637351582043
4703,1343.4356046243634,-0.868086947452916,1.0000042808856615,4.0640425482654265
4704,1330.9094191157262,-0.8680167223402364,1.0000042808856615,-2.144395645287435
4705,1337.1732146442675,-0.867349060673817,1.0000042808856615,-0.24381799874509463
4706,1343.436993490429,-0.8666980813873622,1.0000042808856615,2.0764180080775665
4707,1330.910807989472,-0.8666278485944545,1.0000042808856615,0.6027669538964773
4708,1337.1746035099015,-0.8659601950398184,1.0000042808856615,-0.8910909348038649
4709,1343.4383823564942,-0.8653092153220356,1.0000042808856615,-0.032177654549453996
4710,1330.9121968633337,-0.865238974732712,1.0000042808856615,1.1525989122081692
4711,1337.1759923756515,-0.8645713292898591,1.0000042808856615,-0.76146776567974
4712,1343.439771222559,-0.8639203492571639,1.0000042808856615,0.26875612303587176
4713,1330.9135857370795,-0.8638501009869302,1.0000042808856615,-0.4300844689285689
4714,1337.1773812412864,-0.863182463654951,1.0000042808856615,-0.21535033065692652
4715,1343.4411600886822,-0.8625314831340845,1.0000042808856615,0.7347369154638713
4716,1330.9149746109426,-0.8624612271238234,1.0000042808856615,0.6836336552372941
4717,1337.178770106921,-0.8617935980202702,1.0000042808856615,-0.4027091572876527
4718,1343.4425489547477,-0.8611426170685306,1.0000042808856615,0.5503527178148571
4719,1330.9163634848044,-0.861072353262081,1.0000042808856615,-0.8120863509510619
4720,1337.1801589726708,-0.8604047322705384,1.0000042808856615,-2.2037686346268344
4721,1343.4439378208133,-0.8597537510029767,1.0000042808856615,-0.04444665056558837
4722,1330.9177523585497,-0.8596834795167538,1.0000042808856615,0.9219986307358974
4723,1337.181547838305,-0.8590158666363124,1.0000042808856615,2.112615260852305
4724,1343.4453266868788,-0.8583648849374228,1.0000042808856615,-0.05780954062404164
4725,1330.9191412324126,-0.8582946056538745,1.0000042808856615,1.4428150804128705
4726,1337.1829367039397,-0.8576270010016316,1.0000042808856615,0.614851175607415
4727,1343.4467155529444,-0.8569760188718689,1.0000042808856615,-0.1705952558501567
4728,1330.9205301061593,-0.8569057319071831,1.0000042808856615,4.277816041834159
4729,1337.1843255695733,-0.8562381353680877,1.0000042808856615,1.0331930032317402
4730,1343.44810441901,-0.855587152806315,1.0000042808856615,-0.02248275356067497
4731,1330.9219189800208,-0.855516858045668,1.0000042808856615,-2.820345030126347
4732,1337.1857144353237,-0.8548492696176737,1.0000042808856615,-3.9562100256458743
4733,1343.4494932850755,-0.8541982867407611,1.0000042808856615,-0.43157580862347283
4734,1330.9233078537661,-0.8541279843003409,1.0000042808856615,1.6244237509867874
4735,1337.1871033009586,-0.8534604039827656,1.0000042808856615,-2.642285497984136
4736,1343.4508821511404,-0.8528094206758894,1.0000042808856615,-0.5519112189951908
4737,1330.9246967276292,-0.8527391104372342,1.0000042808856615,-1.8268130768375885
4738,1337.1884921665926,-0.8520715383487669,1.0000042808856615,-1.7081536383824198
4739,1343.4522710172052,-0.8514205546110176,1.0000042808856615,2.6526142693482004
4740,1330.926085601375,-0.8513502366914523,1.0000042808856615,1.9683337543258406
4741,1337.1898810322268,-0.8506826727145409,1.0000042808856615,3.0589826662387765
4742,1343.4536598832706,-0.8500316885456911,1.0000042808856615,3.4890575202793896
4743,1330.9274744752367,-0.8499613628297098,1.0000042808856615,-0.1290179068175908
4744,1337.191269897861,-0.8492938070803149,1.0000042808856615,3.580849804021013
4745,1343.4550487493361,-0.8486428224801372,1.0000042808856615,-1.3635047080431928
4746,1330.9288633489825,-0.8485724890839279,1.0000042808856615,-0.6628715609652353
4747,1337.192658763495,-0.8479049414463162,1.0000042808856615,0.9841293810492073
4748,1343.4564376154017,-0.8472539564145833,1.0000042808856615,-2.440217023810296
4749,1330.9302522228456,-0.8471836152208212,1.0000042808856615,-2.7450177771299784
4750,1337.19404762913,-0.8465160758114081,1.0000042808856615,-0.1820568456349825
4751,1343.4578264814672,-0.8458650903490295,1.0000042808856615,-12.5204172181739
4752,1330.9316410965916,-0.8457947414748119,1.0000042808856615,-0.21596979227015337
4753,1337.195436494764,-0.8451272101774094,1.0000042808856615,-3.333167626487734
4754,1343.4592153475328,-0.8444762242834756,1.0000042808856615,2.1247788766389704
4755,1330.9330299704532,-0.8444058676132968,1.0000042808856615,1.1646387576534383
4756,1337.1968253603973,-0.8437383445440929,1.0000042808856615,-0.2853133481428363
4757,1343.4606042135977,-0.8430873582186038,1.0000042808856615,-1.5523623301296001
4758,1330.9344188441992,-0.8430169938672876,1.0000042808856615,0.1403187769992904
4759,1337.198214226032,-0.8423494789094121,1.0000042808856615,2.6078410107379795
4760,1343.4619930796625,-0.841698492153732,1.0000042808856615,-2.366095978700288
4761,1330.9358077180616,-0.841628120004863,1.0000042808856615,2.0124984251193485
4762,1337.1996030916662,-0.8409606132751861,1.0000042808856615,3.8472786937917722
4763,1343.463381945728,-0.8403096260881782,1.0000042808856615,3.1859123336732726
4764,1330.9371965918074,-0.8402392462590811,1.0000042808856615,3.2648082495007538
4765,1337.2009919572995,-0.8395717476418696,1.0000042808856615,-0.9535958883613437
4766,1343.4647708117943,-0.8389207600219422,1.0000042808856615,1.490654765788941
4767,1330.9385854656698,-0.8388503723966565,1.0000042808856615,-1.5445671954796962
4768,1337.2023808229344,-0.8381828820069614,1.0000042808856615,0.38627010064385936
4769,1343.4661596778599,-0.8375318939563883,1.0000042808856615,1.845522336604019
4770,1330.9399743394151,-0.8374614986513294,1.0000042808856615,2.9177777081700222
4771,1337.2037696885693,-0.8367940163720533,1.0000042808856615,3.3488421689771606
4772,1343.4675485439247,-0.8361430278915165,1.0000042808856615,-0.9921586310991068
4773,1330.9413632132776,-0.8360726247889048,1.0000042808856615,1.689410237465847
4774,1337.2051585542026,-0.8354051507387368,1.0000042808856615,0.2132175051167496
4775,1343.46893740999,-0.83475416182619,1.0000042808856615,0.42573324460620887
4776,1330.942752087024,-0.8346837510424407,1.0000042808856615,1.6115301448227244
4777,1337.2065474198369,-0.8340162851045108,1.0000042808856615,-1.9331240216818117
4778,1343.4703262760556,-0.8333652957606361,1.0000042808856615,0.8504293305654332
4779,1330.94414096077,-0.8332948772964315,1.0000042808856615,-0.8825112161452997
4780,1337.2079362854715,-0.83262741946983,1.0000042808856615,-0.20013042755724955
4781,1343.4717151421205,-0.8319764296957644,1.0000042808856615,-2.058054705333393
4782,1330.9455298346318,-0.831906003434689,1.0000042808856615,-1.469371711873687
4783,1337.2093251509884,-0.8312385539529288,1.0000042808856615,3.3693906002316076
4784,1343.4731040081854,-0.8305875636308926,1.0000042808856615,-1.071363649904927
4785,1330.9469187083776,-0.8305171296889071,1.0000042808856615,-0.48560328705852557
4786,1337.2107140166227,-0.8298496883187028,1.0000042808856615,-0.8235749823007201
4787,1343.4744928742516,-0.8291986975646566,1.0000042808856615,0.35231854282529784
4788,1330.9483075822407,-0.8291282558258004,1.0000042808856615,2.4892965237604567
4789,1337.2121028822573,-0.828460822684022,1.0000042808856615,-0.7534078915525413
4790,1343.4758817403178,-0.8278098314984206,1.0000042808856615,3.8373276903406537
4791,1330.949696455986,-0.8277393820804733,1.0000042808856615,4.000679767325584
4792,1337.2134917478916,-0.827071957049796,1.0000042808856615,5.504583879946212
4793,1343.4772706063827,-0.8264209654335488,1.0000042808856615,-1.951595809537236
4794,1330.9510853298475,-0.8263505082189582,1.0000042808856615,-0.7023674558607085
4795,1337.2148806134094,-0.8256830915319853,1.0000042808856615,-3.3709213652100765
4796,1343.4786594723894,-0.8250320994268847,1.0000042808856615,-1.229132879867484
4797,1330.952474203594,-0.8249616344724942,1.0000042808856615,1.1884937060115648
4798,1337.2162694790434,-0.8242942258979866,1.0000042808856615,-0.10437206427088887
4799,1343.480048338455,-0.8236432333613308,1.0000042808856615,-0.2538160826210543
4800,1330.9538630773407,-0.8235727607258028,1.0000042808856615,5.324435468863285
4801,1337.2176583446774,-0.822905360263988,1.0000042808856615,2.148348414224794
4802,1343.4814372045205,-0.822254367295777,1.0000042808856615,-0.9405205534759362
4803,1330.9552519512024,-0.8221838868640603,1.0000042808856615,-1.9516194269907152
4804,1337.2190472101952,-0.8215164947461773,1.0000042808856615,5.650540129973186
4805,1343.4828260705854,-0.8208655012309052,1.0000042808856615,0.8645095800833811
4806,1330.9566408249477,-0.8207950131187332,1.0000042808856615,0.24829578016456044
4807,1337.2204360758294,-0.8201276291119513,1.0000042808856615,1.2067862257744122
4808,1343.4842149366502,-0.8194766351660334,1.0000042808856615,0.8656971513634497
4809,1330.9580296986942,-0.8194061393722691,1.0000042808856615,-0.2582139985494302
4810,1337.2218249414634,-0.8187387634779526,1.0000042808856615,0.7805399240571417
4811,1343.4856038027162,-0.8180877691000248,1.0000042808856615,3.6313075103816304
4812,1330.9594185725566,-0.8180172655098445,1.0000042808856615,-2.17356080365824
4813,1337.223213806982,-0.8173498979594598,1.0000042808856615,0.4432594139563211
4814,1343.4869926687825,-0.8166989030337888,1.0000042808856615,-2.3643684001309597
4815,1330.960807446302,-0.8166283917645174,1.0000042808856615,-1.6874389498143416
4816,1337.224602672616,-0.8159610323254611,1.0000042808856615,-0.6786630664773413
4817,1343.4883815348473,-0.815310036968917,1.0000042808856615,0.09928712333973304
4818,1330.9621963201641,-0.8152395179023202,1.0000042808856615,-0.04931524075204332
4819,1337.225991538133,-0.8145721668083326,1.0000042808856615,-1.164101093238666
4820,1343.489770400854,-0.8139211709622529,1.0000042808856615,1.574654586304948
4821,1330.9635851939101,-0.8138506441563109,1.0000042808856615,-4.093167374556493
4822,1337.2273804037677,-0.8131833011736518,1.0000042808856615,0.45828338300553906
4823,1343.4911592669196,-0.812532304896699,1.0000042808856615,0.7772497218641395
4824,1330.9649740676562,-0.8124617704103017,1.0000042808856615,2.888158944706953
4825,1337.228769269286,-0.8117944356553863,1.0000042808856615,3.50289843484161
4826,1343.4925481329844,-0.8111434388318273,1.0000042808856615,-0.4722237912312535
4827,1330.9663629415184,-0.8110728965481044,1.0000042808856615,0.6972421422002995
4828,1337.2301581349202,-0.8104055700211603,1.0000042808856615,-0.4365353988411056
4829,1343.4939369990493,-0.8097545727669555,1.0000042808856615,2.0409167876139325
4830,1330.9677518152641,-0.8096840228023225,1.0000042808856615,-1.9582453341805859
4831,1337.231547000438,-0.8090167045033496,1.0000042808856615,1.4691500724215338
4832,1343.4953258651155,-0.8083657067007195,1.0000042808856615,0.7398710811258781
4833,1330.9691406890101,-0.8082951490563133,1.0000042808856615,1.3983457764466933
4834,1337.232935866072,-0.807627838869351,1.0000042808856615,4.43569484767871
4835,1343.4967147311818,-0.8069768406344835,1.0000042808856615,-1.7263151026128767
4836,1330.9705295627562,-0.806906275310304,1.0000042808856615,-0.18911093913843866
4837,1337.2343247315896,-0.8062389733517676,1.0000042808856615,-0.2881720961618869
4838,1343.4981035971884,-0.8055879746278194,1.0000042808856615,3.012521934491791
4839,1330.9719184366184,-0.8055174014481068,1.0000042808856615,-1.1670514175722304
4840,1337.2357135971074,-0.8048501078339569,1.0000042808856615,4.829357160162555
4841,1343.4994924632533,-0.8041991085629476,1.0000042808856615,0.9124191747140712
4842,1330.9733073103637,-0.8041285277027796,1.0000042808856615,2.098861947573545
4843,1337.2371024627416,-0.8034612421997309,1.0000042808856615,2.503934528099761
4844,1343.5008813293186,-0.8028102424976211,1.0000042808856615,-0.3023109663916861
4845,1330.9746961841097,-0.8027396539567704,1.0000042808856615,2.0531510318372757
4846,1337.23849132826,-0.8020723766814655,1.0000042808856615,0.7705245906409377
4847,1343.5022701953842,-0.8014213764320672,1.0000042808856615,2.2693802360487783
4848,1330.9760850579726,-0.801350780093891,1.0000042808856615,-1.5969580296312564
4849,1337.2398801937777,-0.8006835111636548,1.0000042808856615,0.9894140800891442
4850,1343.503659061449,-0.8000325103671955,1.0000042808856615,1.3999915318100284
4851,1337.2412690592946,-0.7992946456467536,1.0000042808856615,0.7908677542855741
4852,1330.9788628054632,-0.7985730326032368,1.0000042808856615,1.698127573913896
4853,1337.2426579249293,-0.7979057800120728,1.0000042808856615,-0.7904278992888275
4854,1343.5064367935227,-0.7972547782936132,1.0000042808856615,-1.9769612971187878
4855,1330.98025167921,-0.7971841588565454,1.0000042808856615,-2.3064568840303985
4856,1337.244046790447,-0.7965169144942621,1.0000042808856615,0.15662449913421728
4857,1343.5078256595882,-0.7958659122280594,1.0000042808856615,3.9091373234796314
4858,1330.9816405530728,-0.795795284993666,1.0000042808856615,-1.2796578036088586
4859,1343.509214525653,-0.7944770461631876,1.0000042808856615,3.7429567434004496
4860,1330.9830294268181,-0.7944064112483389,1.0000042808856615,-1.0584135440098434
4861,1337.2468245214825,-0.7937391834588681,1.0000042808856615,2.5589758309664266
4862,1343.5106033916597,-0.7930881801565235,1.0000042808856615,1.0574047410108507
4863,1330.9844183005632,-0.7930175375032391,1.0000042808856615,-2.060310003183024
4864,1337.248213387001,-0.7923503179403752,1.0000042808856615,-1.0030685029757398
4865,1343.5119922577253,-0.7916993140909696,1.0000042808856615,-1.8205854509608745
4866,1330.98580717431,-0.7916286637565477,1.0000042808856615,-0.26149512005995157
4867,1337.2496022526343,-0.7909614523070587,1.0000042808856615,2.5618083887859706
4868,1343.5133811237909,-0.7903104480254157,1.0000042808856615,0.9610162278384161
4869,1330.987196048172,-0.7902397898943505,1.0000042808856615,0.7549601403872522
4870,1337.2509911181521,-0.789572586789248,1.0000042808856615,-2.1008472403734126
4871,1343.5147699898564,-0.7889215819598618,1.0000042808856615,3.772421894859622
4872,1330.9885849219174,-0.7888509161490234,1.0000042808856615,2.5294159704047097
4873,1337.2523799836704,-0.7881837212709826,1.0000042808856615,2.4181935421281238
4874,1343.5161588558638,-0.7875327159525156,1.0000042808856615,2.1866194341386573
4875,1330.9899737956634,-0.7874620424030141,1.0000042808856615,2.765270841118586
4876,1337.2537688491882,-0.7867948557531719,1.0000042808856615,-3.5535229806930726
4877,1343.517547721929,-0.7861438498871891,1.0000042808856615,3.960500834816537
4878,1330.99136266941,-0.7860731686565501,1.0000042808856615,-1.4195135070840064
4879,1337.2551577147058,-0.7854059902355885,1.0000042808856615,2.5657793064047048
4880,1330.992751543156,-0.7846842949105408,1.0000042808856615,-0.12177727818205836
4881,1337.2565465802234,-0.7840171247180052,1.0000042808856615,-0.4832460246968432
4882,1343.5203254540013,-0.7833661178149711,1.0000042808856615,0.6051752668327309
4883,1330.9941404170177,-0.7832954210487983,1.0000042808856615,-1.6445440400706945
4884,1337.2579354457412,-0.7826282592001945,1.0000042808856615,-1.5067449635610872
4885,1343.5217143200662,-0.7819772517500994,1.0000042808856615,-5.112456313676355
4886,1330.9955292907637,-0.7819065473027891,1.0000042808856615,0.52943888529637
4887,1337.259324311259,-0.7812393936823838,1.0000042808856615,4.618705474404594
4888,1343.5231031861317,-0.7805883856845455,1.0000042808856615,-1.2832214359958016
4889,1330.9969181645095,-0.7805176735570072,1.0000042808856615,2.0374382542809943
4890,1337.2607131767766,-0.7798505281648005,1.0000042808856615,-0.6900298171926007
4891,1343.5244920521966,-0.7791995196196737,1.0000042808856615,-1.3085881567719362
4892,1330.9983070382555,-0.7791287998109979,1.0000042808856615,-2.099903114827352
4893,1337.2621020422941,-0.7784616626472172,1.0000042808856615,3.0167191680123975
4894,1343.525880918204,-0.7778106536123275,1.0000042808856615,-0.9962609295007548
4895,1330.9996959120015,-0.7777399260649887,1.0000042808856615,1.607729189697377
4896,1337.2634909076962,-0.7770727972451397,1.0000042808856615,0.8837589237871409
4897,1343.5272697842702,-0.7764217875460915,1.0000042808856615,0.6346009644880236
4898,1331.0010847857466,-0.7763510523198889,1.0000042808856615,-0.7038298770070759
4899,1337.2648797732138,-0.7756839317275563,1.0000042808856615,3.6894022886048754
4900,1343.5286586503357,-0.7750329214805376,1.0000042808856615,1.7865911343962275
4901,1331.002473659609,-0.7749621784574643,1.0000042808856615,-2.700447434012842
4902,1337.266268638731,-0.7742950662104278,1.0000042808856615,3.2254654715184388
4903,1343.5300475163424,-0.7736440554738735,1.0000042808856615,2.3180744843852708
4904,1331.0038625333557,-0.7735733047107729,1.0000042808856615,0.24306405487462301
4905,1337.2676575042494,-0.7729062006919349,1.0000042808856615,1.0842921718726255
4906,1343.531436382407,-0.7722551894092291,1.0000042808856615,-1.3883562049645755
4907,1331.0052514071015,-0.772184430964991,1.0000042808856615,-2.4414375144434843
4908,1337.269046369767,-0.7715173351743516,1.0000042808856615,-0.1638539233600231
4909,1343.5328252484144,-0.7708663234018829,1.0000042808856615,2.581741362900492
